2025-11-26 13:30:32,298 - INFO - 使用麦克风: 麦克风 (Realtek(R) Audio)
2025-11-26 13:31:14,442 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 13:55:17,375 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 13:56:40,411 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:37:00,996 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:50:17,880 - INFO - 使用系统声音: 立体声混音 (Realtek(R) Audio)
2025-11-26 14:53:35,132 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATION', is_endpoint: False
2025-11-26 14:53:35,241 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATION', is_endpoint: False
2025-11-26 14:53:35,366 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL', is_endpoint: False
2025-11-26 14:53:35,441 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL', is_endpoint: False
2025-11-26 14:53:35,552 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL', is_endpoint: False
2025-11-26 14:53:35,653 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN', is_endpoint: False
2025-11-26 14:53:35,731 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN', is_endpoint: False
2025-11-26 14:53:35,831 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN', is_endpoint: False
2025-11-26 14:53:35,942 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN', is_endpoint: False
2025-11-26 14:53:36,063 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMB', is_endpoint: False
2025-11-26 14:53:36,152 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMB', is_endpoint: False
2025-11-26 14:53:36,221 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMB', is_endpoint: False
2025-11-26 14:53:36,352 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:53:36,432 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:53:36,542 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE', is_endpoint: False
2025-11-26 14:53:36,663 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:53:36,742 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:53:36,852 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS', is_endpoint: False
2025-11-26 14:53:36,953 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE', is_endpoint: False
2025-11-26 14:53:37,031 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE', is_endpoint: False
2025-11-26 14:53:37,132 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE', is_endpoint: False
2025-11-26 14:53:37,266 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:53:37,341 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:53:37,451 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:53:37,522 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF', is_endpoint: False
2025-11-26 14:53:37,652 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEW', is_endpoint: False
2025-11-26 14:53:37,731 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEW', is_endpoint: False
2025-11-26 14:53:37,841 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEW', is_endpoint: False
2025-11-26 14:53:37,963 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF', is_endpoint: False
2025-11-26 14:53:38,041 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF', is_endpoint: False
2025-11-26 14:53:38,151 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF', is_endpoint: False
2025-11-26 14:53:38,255 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN', is_endpoint: False
2025-11-26 14:53:38,331 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN', is_endpoint: False
2025-11-26 14:53:38,431 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN', is_endpoint: False
2025-11-26 14:53:38,563 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:38,642 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:38,752 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:38,844 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:38,931 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:39,031 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:39,142 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA', is_endpoint: False
2025-11-26 14:53:39,264 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:53:39,342 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:53:39,451 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF', is_endpoint: False
2025-11-26 14:53:39,553 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING', is_endpoint: False
2025-11-26 14:53:39,631 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING', is_endpoint: False
2025-11-26 14:53:39,731 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING', is_endpoint: False
2025-11-26 14:53:39,864 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:53:39,942 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:53:40,051 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH', is_endpoint: False
2025-11-26 14:53:40,142 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,232 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,331 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,463 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,542 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,642 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
2025-11-26 14:53:40,752 - INFO - [DEBUG] Result: 'YOU GOING OUT AND LOOKING FOR ALL OF THEM YEAH THIS IS VERY RECENT NO TREE IN THE MILL OF ROAD ELDOM PUSH IT OVERLOOKING FOR PALM FRUITS DOMINIQUE YOU THINK THIS IS ELEPHANT DAMAGE ELEPHANT MAINTENANCE YEAH I LIKE THAT GOREN GOSS A NATIONAL PARK IN MOSAMBIQUE IS ONE OF THE JEWELS OF SOUTHERN AFRICA IF YOURE LOOKING ENOUGH TO VISIT', is_endpoint: False
